param_prl  stim  subj_idx    value_prl           std        2.5q          25q         50q         75q       97.5q       mc_err
v    food    99                 2.54007    0.996409    0.311823      1.95335     2.59487     3.22469      4.3593    0.0478643
v    food    100                 2.0414     0.84595    0.707466      1.40587     1.94963      2.5607     4.00061    0.0426494
v    food    101               0.984688    0.625721    0.379781     0.628429    0.768492     1.04156     2.84069     0.039828
v    food    102                2.78717    0.284834     2.26252      2.58326     2.77781      2.9772     3.36581    0.0074185
v    food    103                4.38299    0.635993     3.17383      3.95887      4.3768     4.75498     5.70282    0.0300608
v    food    104                3.11235     1.16776      0.6997      2.44724     3.19643     3.87213     5.35394    0.0642253
v    food    105                 2.3326     1.30631    0.313653      1.16936     2.33578     3.32933     4.77832    0.0819762
v    food    106                 1.7819    0.413001      1.2014      1.52051     1.71303     1.93371     2.84331    0.0186355
v    food    107                2.52278     0.28348     2.01252      2.31933     2.51027     2.69913     3.11669    0.0110479
v    food    108                2.93647    0.334011     2.33853        2.709     2.91728     3.12965     3.65792    0.0114051
v    food    109               0.978588     1.01057   -0.381598     0.230883    0.727678     1.63734     3.37063    0.0335819
v    food    110                3.28514    0.328351     2.66076      3.06976      3.2656     3.49503     3.95449   0.00922653
v    food    111                2.59264    0.306612     2.01562      2.37462     2.58658     2.79973     3.20959   0.00771425
v    food    112                1.76285     1.03611      0.2781     0.923677      1.6795     2.46472     4.00803     0.043909
v    food    113                1.56645    0.702749    0.611965      1.04692     1.41548      1.9636     3.19506    0.0395098
v    food    114                1.05883    0.282117    0.631868       0.8605     1.01807      1.2099     1.72489    0.0109051
v    food    115                2.41199     1.20515     0.49566      1.31957     2.52566     3.27862     4.62771    0.0921486
v    food    116                3.71437     2.08402    0.505791     0.932702     4.66973     5.30296     6.33979     0.200406
v    food    117                1.28981    0.374227    0.705979      1.03053     1.24362     1.49136     2.17745    0.0136348
v    food    118                2.50537    0.243823     2.05627      2.33796     2.49426     2.65981     3.01238   0.00760915
v    food    119               0.892835    0.208603    0.509738     0.747109    0.886517     1.02935     1.30779   0.00571224
v    food    120               0.721816    0.385898    0.292267     0.534064    0.667834    0.798421     1.84485    0.0196254
v    food    121                3.32325    0.355783     2.66523      3.09187      3.3045     3.54816     4.06658    0.0108767
v    food    122                1.73318    0.509792     1.07755      1.39843     1.61293     1.92003     3.16385    0.0316053
v    food    123                 1.9177    0.426896     1.22846      1.60214     1.87894     2.18007     2.85096     0.019601
v    food    124                1.90983    0.981831    0.434368      1.11488     1.80341     2.55342     4.07667    0.0545465
v    food    125                 3.3078    0.294045     2.73839      3.11131     3.29634     3.50118      3.9071   0.00797211
v    food    126                2.21133    0.841204    0.964057      1.58936     2.09025     2.68762     4.13435    0.0438388
v    food    127                 1.0613    0.476266    0.418967     0.750202    0.958903      1.2542     2.27394    0.0189682
v    food    128                3.05754    0.305214     2.47406      2.85401     3.04567     3.26301     3.66417   0.00969719
v    food    129                3.12651    0.923113     1.66648      2.46105     2.99303      3.6779     5.19449    0.0531868
v    food    130               0.149319     1.40138    -1.79581    -0.834757   -0.391624     1.38348     3.06942     0.112004
v    food    131                0.77118    0.578916    0.166625     0.480949    0.626754    0.836038     2.61811    0.0292342
v    food    132                1.54149    0.305257     1.04225      1.34119     1.51673     1.70288     2.18213    0.0113805
v    food    133                 1.4157    0.692059    0.568086     0.934133     1.21892     1.73695     3.21281    0.0438095
v    food    134                3.80322    0.678857     2.54418      3.34109     3.76731     4.24485     5.22575    0.0266621
v    food    135                 2.6559    0.658856     1.72742      2.20627     2.53513      2.9689     4.29353    0.0370822
v    food    136                1.90291    0.377706     1.25968       1.6432     1.87913     2.12406     2.74839    0.0134469
v    food    137               0.739975    0.212339    0.436737     0.619771     0.71893    0.827798     1.12212   0.00808876
v    food    138                2.80853    0.330856     2.20955      2.58505     2.79629     3.00937     3.51705    0.0115637
v    food    139                3.33448    0.424238       2.539        3.039     3.32193     3.60505     4.18297    0.0141967
v    food    140                 1.1905    0.564486    0.484137     0.803748      1.0338     1.42908     2.59974    0.0282831
v    food    141                3.29586    0.891899     1.44001      2.73008     3.29993     3.87437     5.06677    0.0337615
v    food    142                1.04887     1.22157   -0.748578    0.0447044    0.873024     1.89125     3.69248    0.0515718
v    food    143                2.35728    0.667345     1.16863      1.89576     2.30836      2.7734     3.76198    0.0293012
v    food    144                1.49941    0.979867    0.236616     0.632358     1.34726     2.15581     3.72427    0.0538086
v    food    145                1.12122    0.947384    -0.10156     0.422111    0.862989     1.69204     3.31299    0.0351754
v    food    146                2.13105     0.28234     1.62641      1.93436     2.11047     2.30853     2.73797   0.00863779
v    food    147                3.18979    0.582868      2.2162      2.79229     3.12233     3.52854     4.52791     0.024585
v    food    148                3.71892    0.797506     2.18523       3.1897     3.69525     4.22857     5.38921    0.0331513
v    food    149                1.23679     1.14809   -0.451205     0.311824     1.04358       2.031     3.72935    0.0445789
v    food    150                 1.2837    0.872869   0.0534342     0.595543      1.1603     1.81648     3.14609    0.0315885
v    food    151                1.64315     0.66396     0.28565      1.25084      1.6252     2.00467     3.07797    0.0274017
v    food    152                1.77453    0.366423     1.17946      1.53286     1.72856     1.95409       2.656    0.0180823
v    food    153                1.27825     1.06478   -0.419383     0.451583     1.19229     1.98534     3.55561    0.0333416
v    food    154               0.616095    0.446241   0.0517517     0.396718    0.554126    0.730529     1.83834    0.0162105
v    food    155                1.76052    0.588006    0.848034      1.34588     1.67071      2.0747     3.18217    0.0343536
v    food    156                 1.6963     1.03168    0.285354     0.903442     1.44913     2.35959     4.03686    0.0503087
v    food    157                1.89443    0.568295     1.09542       1.5188     1.77824     2.13829     3.40794    0.0307907
v    food    158                1.58753    0.199478     1.22415      1.44883     1.57595     1.70995     2.02356   0.00626639
v    food    159                2.68294    0.445096     1.95565      2.37098     2.63812      2.9508     3.63491    0.0201682
v    food    160                 1.7385    0.237632     1.29212      1.57781     1.73286     1.88691       2.235   0.00621952
v    food    161                1.53869    0.865516    0.541163     0.828501     1.28571     2.09518     3.58372    0.0591458
v    food    162                2.06351    0.310733     1.56314      1.84765     2.02511     2.23743     2.78663    0.0121651
v    food    163                2.71867    0.617465      1.6896      2.25827     2.64316     3.13491     4.04135    0.0315096
v    food    164                1.05501    0.387166    0.605935     0.835098      0.9876     1.15483     2.10905    0.0231393
v    food    165                2.66578    0.843381     1.08211      2.12622     2.63969     3.18976     4.43989    0.0314642
v    food    166                1.96117    0.809073     1.01134      1.37508     1.68272     2.37759     4.07618    0.0605245
v    food    167                2.32544    0.769682     1.09926      1.76108     2.22964     2.81469     4.02581    0.0378719
v    food    168               0.722466    0.386672    0.260924     0.498639    0.648615    0.820397     1.85548    0.0161347
v    food    169               0.895625     1.05903   -0.718319     0.031105     0.75157     1.59361     3.29537    0.0393962
v    food    170               0.702279    0.198652    0.354302     0.570633    0.688938    0.819727     1.10424   0.00556985
v    food    171                2.35536    0.400971     1.61439      2.07809     2.35181     2.61422     3.20261     0.015102
v    food    172                2.34941    0.299736     1.80469      2.14032     2.33346     2.54409     2.96521   0.00956945
v    food    173                1.60795    0.349442     1.07267       1.3852     1.55936     1.77086     2.46875    0.0135617
